month,borough,day_type,trip_type,route_id,period,total_mileage,total_operating_time,average_speed
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q65,Off-Peak,9372.108,1093,8.570699
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q65,Peak,3759.5479,444,8.465231
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q66,Off-Peak,24764.037,3018,8.2042
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q66,Peak,11672.076,1537,7.5918493
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q66,Off-Peak,8083.166,1010,7.997471
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q66,Peak,2792.681,358,7.789012
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q67,Off-Peak,8591.486,917,9.365795
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q67,Peak,5750.828,685,8.384639
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q67,Off-Peak,1413.852,135,10.453298
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q67,Peak,477.858,46,10.276148
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q69,Off-Peak,14539.752,1957,7.4295206
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q69,Peak,8466.05,1228,6.8916955
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q69,Off-Peak,4814.256,622,7.735747
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q69,Peak,1889.96,244,7.7143846
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q7,Off-Peak,9815.552,1178,8.328824
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q7,Peak,5454.749,689,7.9158635
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q7,Off-Peak,3336.4858,363,9.189178
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q7,Peak,1128.73,123,9.128551
2023-05-01T00:00:00.000,Queens,1,SBS,Q70+,Off-Peak,20149.613,1626,12.384803
2023-05-01T00:00:00.000,Queens,1,SBS,Q70+,Peak,6780.245,629,10.768665
2023-05-01T00:00:00.000,Queens,2,SBS,Q70+,Off-Peak,7162.487,534,13.389001
2023-05-01T00:00:00.000,Queens,2,SBS,Q70+,Peak,2275.25,175,12.9619665
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q72,Off-Peak,7638.023,1141,6.694091
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q72,Peak,3180.798,578,5.495072
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q72,Off-Peak,2112.125,320,6.5853047
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q72,Peak,757.42,119,6.3134556
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q76,Off-Peak,18322.8,1914,9.568291
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q76,Peak,8508.72,928,9.159259
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q76,Off-Peak,3563.196,340,10.473271
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q76,Peak,1850.418,172,10.72751
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q77,Off-Peak,14814.803,1802,8.218754
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q77,Peak,7695.507,983,7.8256807
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q77,Off-Peak,2626.891,284,9.237003
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q77,Peak,1392.023,148,9.3457985
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q8,Off-Peak,18516.809,2485,7.450505
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q8,Peak,9787.97,1444,6.7782917
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q8,Off-Peak,6292.317,788,7.976651
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q8,Peak,2692.5989,331,8.112492
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q83,Off-Peak,16994.197,1948,8.721667
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q83,Peak,7121.308,934,7.6221056
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q83,Off-Peak,5354.838,561,9.532804
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q83,Peak,2001.327,217,9.208937
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q84,Off-Peak,13866.257,1291,10.734663
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q84,Peak,6183.607,653,9.465199
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q84,Off-Peak,3559.099,314,11.306843
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q84,Peak,1398.419,126,11.09602
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q85,Off-Peak,34211.01,3491,9.799537
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q85,Peak,15597.87,1754,8.888821
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q85,Off-Peak,9233.121,921,10.023354
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q85,Peak,3118.0781,325,9.589218
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q88,Off-Peak,28981.496,2679,10.814353
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q88,Peak,15554.591,1555,9.999225
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q88,Off-Peak,7553.693,655,11.527794
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q88,Peak,2965.285,255,11.585659
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q9,Off-Peak,6940.108,961,7.2153974
2023-05-01T00:00:00.000,Queens,1,LCL/LTD,Q9,Peak,3554.436,570,6.2295594
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q9,Off-Peak,2235.512,281,7.927574
2023-05-01T00:00:00.000,Queens,2,LCL/LTD,Q9,Peak,829.582,109,7.570445
2023-05-01T00:00:00.000,Queens,1,EXP,QM1,Off-Peak,731.268,49,14.822666
2023-05-01T00:00:00.000,Queens,1,EXP,QM1,Peak,2166.672,206,10.511802
2023-05-01T00:00:00.000,Queens,1,EXP,QM10,Off-Peak,530.476,48,10.974923
2023-05-01T00:00:00.000,Queens,1,EXP,QM10,Peak,1639.143,180,9.07678
2023-05-01T00:00:00.000,Queens,1,EXP,QM11,Off-Peak,1714.88,116,14.734124
2023-05-01T00:00:00.000,Queens,1,EXP,QM11,Peak,3884.6309,311,12.46559
2023-05-01T00:00:00.000,Queens,1,EXP,QM12,Off-Peak,848.946,79,10.702311
2023-05-01T00:00:00.000,Queens,1,EXP,QM12,Peak,1107.324,121,9.09048
2023-05-01T00:00:00.000,Queens,1,EXP,QM15,Off-Peak,9368.55,808,11.593286
2023-05-01T00:00:00.000,Queens,1,EXP,QM15,Peak,7771.705,751,10.340238
2023-05-01T00:00:00.000,Queens,2,EXP,QM15,Off-Peak,806.154,68,11.850511
2023-05-01T00:00:00.000,Queens,2,EXP,QM15,Peak,522.773,46,11.303472
2023-05-01T00:00:00.000,Queens,1,EXP,QM16,Off-Peak,2233.101,131,17.015219
2023-05-01T00:00:00.000,Queens,1,EXP,QM16,Peak,1845.885,126,14.53987
2023-05-01T00:00:00.000,Queens,1,EXP,QM17,Off-Peak,2979.005,210,14.1486635
2023-05-01T00:00:00.000,Queens,1,EXP,QM17,Peak,5054.285,400,12.62294
2023-05-01T00:00:00.000,Queens,1,EXP,QM18,Off-Peak,293.797,26,11.009246
2023-05-01T00:00:00.000,Queens,1,EXP,QM18,Peak,2486.376,271,9.159525
2023-05-01T00:00:00.000,Queens,1,EXP,QM2,Off-Peak,10013.631,814,12.29481
2023-05-01T00:00:00.000,Queens,1,EXP,QM2,Peak,6325.835,562,11.2405
2023-05-01T00:00:00.000,Queens,2,EXP,QM2,Off-Peak,1887.5851,144,13.075465
2023-05-01T00:00:00.000,Queens,2,EXP,QM2,Peak,705.395,52,13.425511
2023-05-01T00:00:00.000,Queens,1,EXP,QM20,Off-Peak,6391.982,515,12.397846
2023-05-01T00:00:00.000,Queens,1,EXP,QM20,Peak,6256.24,564,11.0826025
2023-05-01T00:00:00.000,Queens,1,EXP,QM21,Off-Peak,1952.318,146,13.362253
2023-05-01T00:00:00.000,Queens,1,EXP,QM21,Peak,3281.701,304,10.791125
2023-05-01T00:00:00.000,Queens,1,EXP,QM24,Off-Peak,1629.811,144,11.296689
2023-05-01T00:00:00.000,Queens,1,EXP,QM24,Peak,4029.287,435,9.255412
2023-05-01T00:00:00.000,Queens,1,EXP,QM25,Off-Peak,1710.7521,116,14.729204
2023-05-01T00:00:00.000,Queens,1,EXP,QM25,Peak,3941.048,333,11.815651
2023-05-01T00:00:00.000,Queens,1,EXP,QM3,Off-Peak,397.341,27,14.50429
2023-05-01T00:00:00.000,Queens,1,EXP,QM3,Peak,1440.756,130,11.003177
2023-05-01T00:00:00.000,Queens,1,EXP,QM31,Peak,2939.976,246,11.936282
2023-05-01T00:00:00.000,Queens,1,EXP,QM32,Off-Peak,1292.03,79,16.24633
2023-05-01T00:00:00.000,Queens,1,EXP,QM32,Peak,5257.294,413,12.726923
2023-05-01T00:00:00.000,Queens,1,EXP,QM34,Off-Peak,1354.905,109,12.391511
2023-05-01T00:00:00.000,Queens,1,EXP,QM34,Peak,4033.176,384,10.4872
2023-05-01T00:00:00.000,Queens,1,EXP,QM35,Off-Peak,1651.26,108,15.227211
2023-05-01T00:00:00.000,Queens,1,EXP,QM35,Peak,3931.677,292,13.442792
2023-05-01T00:00:00.000,Queens,1,EXP,QM36,Off-Peak,733.0,45,16.20536
2023-05-01T00:00:00.000,Queens,1,EXP,QM36,Peak,1383.02,103,13.395552
2023-05-01T00:00:00.000,Queens,1,EXP,QM4,Off-Peak,4957.179,525,9.433611
2023-05-01T00:00:00.000,Queens,1,EXP,QM4,Peak,2676.634,299,8.948877
2023-05-01T00:00:00.000,Queens,2,EXP,QM4,Off-Peak,1665.048,147,11.2881
2023-05-01T00:00:00.000,Queens,2,EXP,QM4,Peak,625.243,51,12.220795
2023-05-01T00:00:00.000,Queens,1,EXP,QM40,Off-Peak,306.768,21,14.088982
2023-05-01T00:00:00.000,Queens,1,EXP,QM40,Peak,1778.7461,168,10.542817
2023-05-01T00:00:00.000,Queens,1,EXP,QM42,Off-Peak,11.601,1,11.054425
2023-05-01T00:00:00.000,Queens,1,EXP,QM42,Peak,1607.541,151,10.582503
2023-05-01T00:00:00.000,Queens,1,EXP,QM44,Off-Peak,472.771,33,13.9069605
2023-05-01T00:00:00.000,Queens,1,EXP,QM44,Peak,1947.283,182,10.662561
2023-05-01T00:00:00.000,Queens,1,EXP,QM5,Off-Peak,9638.732,762,12.642742
2023-05-01T00:00:00.000,Queens,1,EXP,QM5,Peak,5870.499,519,11.289735
2023-05-01T00:00:00.000,Queens,2,EXP,QM5,Off-Peak,2022.941,152,13.237218
2023-05-01T00:00:00.000,Queens,2,EXP,QM5,Peak,1032.662,75,13.59735
2023-05-01T00:00:00.000,Queens,1,EXP,QM6,Off-Peak,6352.623,517,12.280762
2023-05-01T00:00:00.000,Queens,1,EXP,QM6,Peak,5048.991,445,11.323485
2023-05-01T00:00:00.000,Queens,2,EXP,QM6,Off-Peak,2208.308,158,13.913353
2023-05-01T00:00:00.000,Queens,2,EXP,QM6,Peak,1013.004,73,13.711684
2023-05-01T00:00:00.000,Queens,1,EXP,QM7,Off-Peak,4180.855,285,14.64932
2023-05-01T00:00:00.000,Queens,1,EXP,QM7,Peak,6779.203,504,13.433992
2023-05-01T00:00:00.000,Queens,1,EXP,QM8,Off-Peak,2819.975,177,15.843199
2023-05-01T00:00:00.000,Queens,1,EXP,QM8,Peak,4836.558,358,13.502867
2023-05-01T00:00:00.000,Queens,1,EXP,X63,Off-Peak,3368.907,262,12.819606
2023-05-01T00:00:00.000,Queens,1,EXP,X63,Peak,5750.106,544,10.5625515
2023-05-01T00:00:00.000,Queens,1,EXP,X64,Off-Peak,1036.7279,77,13.378477
2023-05-01T00:00:00.000,Queens,1,EXP,X64,Peak,3173.682,303,10.444963
2023-05-01T00:00:00.000,Queens,1,EXP,X68,Off-Peak,2258.07,161,14.00812
2023-05-01T00:00:00.000,Queens,1,EXP,X68,Peak,4892.447,438,11.144583
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q1,Off-Peak,10832.446,1205,8.986835
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q1,Peak,4704.047,564,8.330871
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q1,Off-Peak,3098.227,323,9.578055
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q1,Peak,1052.772,109,9.633614
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q10,Off-Peak,27691.709,3288,8.420487
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q10,Peak,11486.086,1546,7.4275775
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q10,Off-Peak,8198.095,927,8.841601
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q10,Peak,2862.337,331,8.630198
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q100,Off-Peak,13272.008,1142,11.615191
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q100,Peak,5407.063,499,10.827811
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q100,Off-Peak,4695.168,389,12.0414915
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q100,Peak,1569.452,132,11.855683
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q101,Off-Peak,9642.542,1170,8.241256
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q101,Peak,4831.736,654,7.383328
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q101,Off-Peak,2929.2761,334,8.768931
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q101,Peak,889.04803,105,8.467056
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q102,Off-Peak,7832.162,1004,7.795967
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q102,Peak,3532.544,487,7.250185
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q102,Off-Peak,2622.673,314,8.33598
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q102,Peak,921.654,113,8.094349
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q103,Off-Peak,3223.756,395,8.156761
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q103,Peak,2345.554,308,7.593001
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q103,Off-Peak,861.307,103,8.342989
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q103,Peak,449.574,51,8.739775
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q104,Off-Peak,3117.83,485,6.428357
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q104,Peak,1629.201,260,6.2540174
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q104,Off-Peak,859.88,136,6.3185945
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q104,Peak,355.681,55,6.3940735
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q11,Off-Peak,11108.996,1025,10.835599
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q11,Peak,6842.097,696,9.821971
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q11,Off-Peak,2766.686,227,12.16041
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q11,Peak,1055.912,89,11.773746
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q110,Off-Peak,14626.336,1746,8.37392
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q110,Peak,7249.623,890,8.136839
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q110,Off-Peak,4251.788,484,8.766885
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q110,Peak,1346.756,160,8.397093
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q111,Off-Peak,25544.975,3074,8.3076725
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q111,Peak,11192.445,1507,7.424157
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q111,Off-Peak,7896.442,877,8.999418
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q111,Peak,2923.705,333,8.75636
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q112,Off-Peak,7906.186,1212,6.522988
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q112,Peak,5174.794,813,6.362756
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q112,Off-Peak,2194.906,336,6.5155983
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q112,Peak,922.867,138,6.649177
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q113,Off-Peak,12192.731,1198,10.176553
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q113,Peak,7076.275,730,9.691503
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q113,Off-Peak,2959.595,269,10.977218
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q113,Peak,1306.129,113,11.548955
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q114,Off-Peak,22009.875,2119,10.3866
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q114,Peak,7861.03,873,9.004478
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q114,Off-Peak,7372.426,685,10.752742
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q114,Peak,2094.4639,200,10.420636
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q12,Off-Peak,20297.057,2288,8.8674
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q12,Peak,7480.978,934,8.00129
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q12,Off-Peak,6404.836,696,9.19592
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q12,Peak,2416.0999,265,9.116498
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q13,Off-Peak,14899.606,1713,8.696075
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q13,Peak,7462.319,903,8.256904
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q13,Off-Peak,4549.854,527,8.632402
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q13,Peak,1603.762,183,8.74002
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q15,Off-Peak,5564.016,581,9.5758
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q15,Peak,3107.156,347,8.942715
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q15,Off-Peak,1296.692,137,9.417665
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q15,Peak,540.788,59,9.062896
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q15A,Off-Peak,5600.184,587,9.525787
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q15A,Peak,3154.567,353,8.924098
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q15A,Off-Peak,1304.1859,137,9.516306
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q15A,Peak,570.433,61,9.349913
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q16,Off-Peak,9378.252,880,10.655272
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q16,Peak,5686.696,578,9.828598
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q16,Off-Peak,2746.16,255,10.732731
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q16,Peak,1042.0859,99,10.493763
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q17,Off-Peak,33523.156,3903,8.588734
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q17,Peak,16523.48,2063,8.007568
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q17,Off-Peak,10883.136,1238,8.788526
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q17,Peak,4347.061,495,8.778518
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q18,Off-Peak,11471.412,1661,6.9034805
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q18,Peak,6874.821,1057,6.5020475
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q18,Off-Peak,3456.75,462,7.4798536
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q18,Peak,1223.5039,168,7.2771664
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q19,Off-Peak,7736.3228,844,9.157624
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q19,Peak,4097.122,473,8.645688
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q19,Off-Peak,1827.404,199,9.146306
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q19,Peak,862.385,91,9.394939
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q2,Off-Peak,12896.805,1446,8.918697
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q2,Peak,5040.195,635,7.926164
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q2,Off-Peak,3854.172,418,9.200246
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q2,Peak,1249.4141,137,9.054235
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q20A,Off-Peak,17663.434,2278,7.7506065
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q20A,Peak,5802.176,858,6.7591453
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q20A,Off-Peak,8413.966,1021,8.239635
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q20A,Peak,2861.311,360,7.9453335
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q20B,Off-Peak,13447.443,1848,7.2747507
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q20B,Peak,5994.69,875,6.84618
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q21,Off-Peak,6102.1787,539,11.309582
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q21,Peak,2193.768,206,10.619817
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q21,Off-Peak,1835.282,159,11.503405
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q21,Peak,624.399,56,11.058323
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q22,Off-Peak,22485.818,2213,10.158713
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q22,Peak,8871.045,918,9.657028
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q22,Off-Peak,7563.139,704,10.732436
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q22,Peak,2782.96,263,10.547341
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q23,Off-Peak,19739.295,3023,6.5291266
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q23,Peak,10032.165,1682,5.9628663
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q23,Off-Peak,5820.337,882,6.598533
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q23,Peak,2311.231,350,6.593057
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q24,Off-Peak,19304.762,2538,7.603705
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q24,Peak,8412.348,1188,7.0788136
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q24,Off-Peak,5306.748,652,8.128684
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q24,Peak,2208.6,277,7.9469466
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q25,Off-Peak,29035.084,3755,7.7311144
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q25,Peak,19550.383,2676,7.3037677
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q25,Off-Peak,7820.083,1046,7.475065
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q25,Peak,2659.45,368,7.211693
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q26,Off-Peak,1805.634,190,9.485116
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q26,Peak,3073.635,348,8.831417
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q27,Off-Peak,62693.438,6672,9.395981
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q27,Peak,28907.328,3239,8.9238205
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q27,Off-Peak,15476.065,1617,9.569001
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q27,Peak,6091.334,637,9.547965
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q28,Off-Peak,17184.004,1847,9.303387
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q28,Peak,8247.612,938,8.788438
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q28,Off-Peak,4424.674,465,9.498157
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q28,Peak,1800.9,191,9.410293
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q29,Off-Peak,7886.858,1048,7.519786
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q29,Peak,4402.375,655,6.7164207
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q29,Off-Peak,2432.548,330,7.363288
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q29,Peak,980.648,135,7.231221
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q3,Off-Peak,37607.13,3497,10.752778
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q3,Peak,12956.827,1302,9.947921
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q3,Off-Peak,11646.717,1030,11.30392
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q3,Peak,3016.923,269,11.203874
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q30,Off-Peak,29906.045,3145,9.507263
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q30,Peak,12420.755,1416,8.770758
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q30,Off-Peak,4870.91,452,10.761198
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q30,Peak,1915.818,179,10.690634
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q31,Off-Peak,15593.354,1794,8.691474
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q31,Peak,7980.36,946,8.42775
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q31,Off-Peak,1790.2,197,9.074578
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q31,Peak,792.448,86,9.126927
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q32,Off-Peak,20084.09,3264,6.152089
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q32,Peak,8251.719,1459,5.6554585
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q32,Off-Peak,5202.003,767,6.7762823
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q32,Peak,1927.859,282,6.827979
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q33,Off-Peak,8742.844,1392,6.2771287
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q33,Peak,3590.934,639,5.615443
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q33,Off-Peak,2447.483,417,5.857196
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q33,Peak,749.212,127,5.8791184
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q34,Off-Peak,12824.874,1755,7.307003
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q34,Peak,5301.2617,733,7.2287827
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q35,Off-Peak,21039.445,1264,16.637674
2023-06-01T00:00:00.000,Queens,1,LCL/LTD,Q35,Peak,9316.068,619,15.041962
2023-06-01T00:00:00.000,Queens,2,LCL/LTD,Q35,Off-Peak,8879.743,504,17.586697
